timestamp,image_path,pos_x,pos_y,pos_z,yaw
20250714_182725_325447,go2_dataset_20250714_182715/images/20250714_182725_325447.png,3.087617,-0.847762,0.296961,-1.196843
20250714_182725_431642,go2_dataset_20250714_182715/images/20250714_182725_431642.png,3.1308,-0.953197,0.298526,-1.163818
20250714_182725_538103,go2_dataset_20250714_182715/images/20250714_182725_538103.png,3.18915,-1.079429,0.305854,-1.092169
20250714_182725_644226,go2_dataset_20250714_182715/images/20250714_182725_644226.png,3.238469,-1.160839,0.304983,-1.040679
20250714_182725_750083,go2_dataset_20250714_182715/images/20250714_182725_750083.png,3.263229,-1.19681,0.309123,-1.003626
20250714_182725_856546,go2_dataset_20250714_182715/images/20250714_182725_856546.png,3.342875,-1.295671,0.303776,-0.821299
20250714_182725_962921,go2_dataset_20250714_182715/images/20250714_182725_962921.png,3.395626,-1.348887,0.309058,-0.670806
20250714_182726_068993,go2_dataset_20250714_182715/images/20250714_182726_068993.png,3.44829,-1.392541,0.305658,-0.524045
20250714_182726_175086,go2_dataset_20250714_182715/images/20250714_182726_175086.png,3.508344,-1.428888,0.311128,-0.414572
20250714_182726_281177,go2_dataset_20250714_182715/images/20250714_182726_281177.png,3.561183,-1.457649,0.312381,-0.273331
20250714_182726_387354,go2_dataset_20250714_182715/images/20250714_182726_387354.png,3.62394,-1.493394,0.314871,-0.087767
20250714_182726_493549,go2_dataset_20250714_182715/images/20250714_182726_493549.png,3.648762,-1.502138,0.31586,-0.049863
20250714_182726_599748,go2_dataset_20250714_182715/images/20250714_182726_599748.png,3.660403,-1.500136,0.31531,-0.048335
20250714_182726_706223,go2_dataset_20250714_182715/images/20250714_182726_706223.png,3.658215,-1.493955,0.313503,-0.065597
20250714_182726_812811,go2_dataset_20250714_182715/images/20250714_182726_812811.png,3.644627,-1.480101,0.311536,-0.070443
20250714_182726_918945,go2_dataset_20250714_182715/images/20250714_182726_918945.png,3.631727,-1.474289,0.310593,-0.056933
20250714_182727_025088,go2_dataset_20250714_182715/images/20250714_182727_025088.png,3.622475,-1.474201,0.309821,-0.048473
20250714_182727_131846,go2_dataset_20250714_182715/images/20250714_182727_131846.png,3.617415,-1.478385,0.3111,-0.053264
20250714_182727_238643,go2_dataset_20250714_182715/images/20250714_182727_238643.png,3.614619,-1.482251,0.310225,-0.061505
20250714_182727_344419,go2_dataset_20250714_182715/images/20250714_182727_344419.png,3.616539,-1.482172,0.314309,-0.064448
20250714_182727_450737,go2_dataset_20250714_182715/images/20250714_182727_450737.png,3.618237,-1.481502,0.314666,-0.060084
20250714_182727_555134,go2_dataset_20250714_182715/images/20250714_182727_555134.png,3.61809,-1.480034,0.317701,-0.05844
20250714_182727_661522,go2_dataset_20250714_182715/images/20250714_182727_661522.png,3.617507,-1.479788,0.316922,-0.055778
20250714_182727_766816,go2_dataset_20250714_182715/images/20250714_182727_766816.png,3.616841,-1.48046,0.316718,-0.054589
20250714_182727_873089,go2_dataset_20250714_182715/images/20250714_182727_873089.png,3.616814,-1.480197,0.316732,-0.054797
20250714_182727_979437,go2_dataset_20250714_182715/images/20250714_182727_979437.png,3.617004,-1.480205,0.316705,-0.054477
20250714_182728_086335,go2_dataset_20250714_182715/images/20250714_182728_086335.png,3.617122,-1.480226,0.316684,-0.054749
20250714_182728_193066,go2_dataset_20250714_182715/images/20250714_182728_193066.png,3.617439,-1.480104,0.3167,-0.054858
20250714_182728_299370,go2_dataset_20250714_182715/images/20250714_182728_299370.png,3.617908,-1.480198,0.316713,-0.054951
20250714_182728_401901,go2_dataset_20250714_182715/images/20250714_182728_401901.png,3.618545,-1.480067,0.316699,-0.054987
20250714_182728_508397,go2_dataset_20250714_182715/images/20250714_182728_508397.png,3.618545,-1.480067,0.316699,-0.054987
20250714_182728_615111,go2_dataset_20250714_182715/images/20250714_182728_615111.png,3.618545,-1.480067,0.316699,-0.054987
20250714_182728_720936,go2_dataset_20250714_182715/images/20250714_182728_720936.png,3.618545,-1.480067,0.316699,-0.054987
20250714_182728_827488,go2_dataset_20250714_182715/images/20250714_182728_827488.png,3.618545,-1.480067,0.316699,-0.054987
20250714_182728_934216,go2_dataset_20250714_182715/images/20250714_182728_934216.png,3.623004,-1.480013,0.316712,-0.057802
20250714_182729_038539,go2_dataset_20250714_182715/images/20250714_182729_038539.png,3.623987,-1.480009,0.316713,-0.05801
20250714_182729_143478,go2_dataset_20250714_182715/images/20250714_182729_143478.png,3.624346,-1.479969,0.316701,-0.05824
